Date,Year,Month Number,Month,Month Year,Quarter,Year-Month,Day,Weekday,Weekday Number
2011-08-19,2011,8,Aug,Aug 2011,Q3,2011-08,19,Fri,5
2011-08-20,2011,8,Aug,Aug 2011,Q3,2011-08,20,Sat,6
2011-08-21,2011,8,Aug,Aug 2011,Q3,2011-08,21,Sun,7
2011-08-22,2011,8,Aug,Aug 2011,Q3,2011-08,22,Mon,1
2011-08-23,2011,8,Aug,Aug 2011,Q3,2011-08,23,Tue,2
2011-08-24,2011,8,Aug,Aug 2011,Q3,2011-08,24,Wed,3
2011-08-25,2011,8,Aug,Aug 2011,Q3,2011-08,25,Thu,4
2011-08-26,2011,8,Aug,Aug 2011,Q3,2011-08,26,Fri,5
2011-08-27,2011,8,Aug,Aug 2011,Q3,2011-08,27,Sat,6
2011-08-28,2011,8,Aug,Aug 2011,Q3,2011-08,28,Sun,7
2011-08-29,2011,8,Aug,Aug 2011,Q3,2011-08,29,Mon,1
2011-08-30,2011,8,Aug,Aug 2011,Q3,2011-08,30,Tue,2
2011-08-31,2011,8,Aug,Aug 2011,Q3,2011-08,31,Wed,3
2011-09-01,2011,9,Sep,Sep 2011,Q3,2011-09,1,Thu,4
2011-09-02,2011,9,Sep,Sep 2011,Q3,2011-09,2,Fri,5
2011-09-03,2011,9,Sep,Sep 2011,Q3,2011-09,3,Sat,6
2011-09-04,2011,9,Sep,Sep 2011,Q3,2011-09,4,Sun,7
2011-09-05,2011,9,Sep,Sep 2011,Q3,2011-09,5,Mon,1
2011-09-06,2011,9,Sep,Sep 2011,Q3,2011-09,6,Tue,2
2011-09-07,2011,9,Sep,Sep 2011,Q3,2011-09,7,Wed,3
2011-09-08,2011,9,Sep,Sep 2011,Q3,2011-09,8,Thu,4
2011-09-09,2011,9,Sep,Sep 2011,Q3,2011-09,9,Fri,5
2011-09-10,2011,9,Sep,Sep 2011,Q3,2011-09,10,Sat,6
2011-09-11,2011,9,Sep,Sep 2011,Q3,2011-09,11,Sun,7
2011-09-12,2011,9,Sep,Sep 2011,Q3,2011-09,12,Mon,1
2011-09-13,2011,9,Sep,Sep 2011,Q3,2011-09,13,Tue,2
2011-09-14,2011,9,Sep,Sep 2011,Q3,2011-09,14,Wed,3
2011-09-15,2011,9,Sep,Sep 2011,Q3,2011-09,15,Thu,4
2011-09-16,2011,9,Sep,Sep 2011,Q3,2011-09,16,Fri,5
2011-09-17,2011,9,Sep,Sep 2011,Q3,2011-09,17,Sat,6
2011-09-18,2011,9,Sep,Sep 2011,Q3,2011-09,18,Sun,7
2011-09-19,2011,9,Sep,Sep 2011,Q3,2011-09,19,Mon,1
2011-09-20,2011,9,Sep,Sep 2011,Q3,2011-09,20,Tue,2
2011-09-21,2011,9,Sep,Sep 2011,Q3,2011-09,21,Wed,3
2011-09-22,2011,9,Sep,Sep 2011,Q3,2011-09,22,Thu,4
2011-09-23,2011,9,Sep,Sep 2011,Q3,2011-09,23,Fri,5
2011-09-24,2011,9,Sep,Sep 2011,Q3,2011-09,24,Sat,6
2011-09-25,2011,9,Sep,Sep 2011,Q3,2011-09,25,Sun,7
2011-09-26,2011,9,Sep,Sep 2011,Q3,2011-09,26,Mon,1
2011-09-27,2011,9,Sep,Sep 2011,Q3,2011-09,27,Tue,2
2011-09-28,2011,9,Sep,Sep 2011,Q3,2011-09,28,Wed,3
2011-09-29,2011,9,Sep,Sep 2011,Q3,2011-09,29,Thu,4
2011-09-30,2011,9,Sep,Sep 2011,Q3,2011-09,30,Fri,5
2011-10-01,2011,10,Oct,Oct 2011,Q4,2011-10,1,Sat,6
2011-10-02,2011,10,Oct,Oct 2011,Q4,2011-10,2,Sun,7
2011-10-03,2011,10,Oct,Oct 2011,Q4,2011-10,3,Mon,1
2011-10-04,2011,10,Oct,Oct 2011,Q4,2011-10,4,Tue,2
2011-10-05,2011,10,Oct,Oct 2011,Q4,2011-10,5,Wed,3
2011-10-06,2011,10,Oct,Oct 2011,Q4,2011-10,6,Thu,4
2011-10-07,2011,10,Oct,Oct 2011,Q4,2011-10,7,Fri,5
2011-10-08,2011,10,Oct,Oct 2011,Q4,2011-10,8,Sat,6
2011-10-09,2011,10,Oct,Oct 2011,Q4,2011-10,9,Sun,7
2011-10-10,2011,10,Oct,Oct 2011,Q4,2011-10,10,Mon,1
2011-10-11,2011,10,Oct,Oct 2011,Q4,2011-10,11,Tue,2
2011-10-12,2011,10,Oct,Oct 2011,Q4,2011-10,12,Wed,3
2011-10-13,2011,10,Oct,Oct 2011,Q4,2011-10,13,Thu,4
2011-10-14,2011,10,Oct,Oct 2011,Q4,2011-10,14,Fri,5
2011-10-15,2011,10,Oct,Oct 2011,Q4,2011-10,15,Sat,6
2011-10-16,2011,10,Oct,Oct 2011,Q4,2011-10,16,Sun,7
2011-10-17,2011,10,Oct,Oct 2011,Q4,2011-10,17,Mon,1
2011-10-18,2011,10,Oct,Oct 2011,Q4,2011-10,18,Tue,2
2011-10-19,2011,10,Oct,Oct 2011,Q4,2011-10,19,Wed,3
2011-10-20,2011,10,Oct,Oct 2011,Q4,2011-10,20,Thu,4
2011-10-21,2011,10,Oct,Oct 2011,Q4,2011-10,21,Fri,5
2011-10-22,2011,10,Oct,Oct 2011,Q4,2011-10,22,Sat,6
2011-10-23,2011,10,Oct,Oct 2011,Q4,2011-10,23,Sun,7
2011-10-24,2011,10,Oct,Oct 2011,Q4,2011-10,24,Mon,1
2011-10-25,2011,10,Oct,Oct 2011,Q4,2011-10,25,Tue,2
2011-10-26,2011,10,Oct,Oct 2011,Q4,2011-10,26,Wed,3
2011-10-27,2011,10,Oct,Oct 2011,Q4,2011-10,27,Thu,4
2011-10-28,2011,10,Oct,Oct 2011,Q4,2011-10,28,Fri,5
2011-10-29,2011,10,Oct,Oct 2011,Q4,2011-10,29,Sat,6
2011-10-30,2011,10,Oct,Oct 2011,Q4,2011-10,30,Sun,7
2011-10-31,2011,10,Oct,Oct 2011,Q4,2011-10,31,Mon,1
2011-11-01,2011,11,Nov,Nov 2011,Q4,2011-11,1,Tue,2
2011-11-02,2011,11,Nov,Nov 2011,Q4,2011-11,2,Wed,3
2011-11-03,2011,11,Nov,Nov 2011,Q4,2011-11,3,Thu,4
2011-11-04,2011,11,Nov,Nov 2011,Q4,2011-11,4,Fri,5
2011-11-05,2011,11,Nov,Nov 2011,Q4,2011-11,5,Sat,6
2011-11-06,2011,11,Nov,Nov 2011,Q4,2011-11,6,Sun,7
2011-11-07,2011,11,Nov,Nov 2011,Q4,2011-11,7,Mon,1
2011-11-08,2011,11,Nov,Nov 2011,Q4,2011-11,8,Tue,2
2011-11-09,2011,11,Nov,Nov 2011,Q4,2011-11,9,Wed,3
2011-11-10,2011,11,Nov,Nov 2011,Q4,2011-11,10,Thu,4
2011-11-11,2011,11,Nov,Nov 2011,Q4,2011-11,11,Fri,5
2011-11-12,2011,11,Nov,Nov 2011,Q4,2011-11,12,Sat,6
2011-11-13,2011,11,Nov,Nov 2011,Q4,2011-11,13,Sun,7
2011-11-14,2011,11,Nov,Nov 2011,Q4,2011-11,14,Mon,1
2011-11-15,2011,11,Nov,Nov 2011,Q4,2011-11,15,Tue,2
2011-11-16,2011,11,Nov,Nov 2011,Q4,2011-11,16,Wed,3
2011-11-17,2011,11,Nov,Nov 2011,Q4,2011-11,17,Thu,4
2011-11-18,2011,11,Nov,Nov 2011,Q4,2011-11,18,Fri,5
2011-11-19,2011,11,Nov,Nov 2011,Q4,2011-11,19,Sat,6
2011-11-20,2011,11,Nov,Nov 2011,Q4,2011-11,20,Sun,7
2011-11-21,2011,11,Nov,Nov 2011,Q4,2011-11,21,Mon,1
2011-11-22,2011,11,Nov,Nov 2011,Q4,2011-11,22,Tue,2
2011-11-23,2011,11,Nov,Nov 2011,Q4,2011-11,23,Wed,3
2011-11-24,2011,11,Nov,Nov 2011,Q4,2011-11,24,Thu,4
2011-11-25,2011,11,Nov,Nov 2011,Q4,2011-11,25,Fri,5
2011-11-26,2011,11,Nov,Nov 2011,Q4,2011-11,26,Sat,6
2011-11-27,2011,11,Nov,Nov 2011,Q4,2011-11,27,Sun,7
2011-11-28,2011,11,Nov,Nov 2011,Q4,2011-11,28,Mon,1
2011-11-29,2011,11,Nov,Nov 2011,Q4,2011-11,29,Tue,2
2011-11-30,2011,11,Nov,Nov 2011,Q4,2011-11,30,Wed,3
2011-12-01,2011,12,Dec,Dec 2011,Q4,2011-12,1,Thu,4
2011-12-02,2011,12,Dec,Dec 2011,Q4,2011-12,2,Fri,5
2011-12-03,2011,12,Dec,Dec 2011,Q4,2011-12,3,Sat,6
2011-12-04,2011,12,Dec,Dec 2011,Q4,2011-12,4,Sun,7
2011-12-05,2011,12,Dec,Dec 2011,Q4,2011-12,5,Mon,1
2011-12-06,2011,12,Dec,Dec 2011,Q4,2011-12,6,Tue,2
2011-12-07,2011,12,Dec,Dec 2011,Q4,2011-12,7,Wed,3
2011-12-08,2011,12,Dec,Dec 2011,Q4,2011-12,8,Thu,4
2011-12-09,2011,12,Dec,Dec 2011,Q4,2011-12,9,Fri,5
2011-12-10,2011,12,Dec,Dec 2011,Q4,2011-12,10,Sat,6
2011-12-11,2011,12,Dec,Dec 2011,Q4,2011-12,11,Sun,7
2011-12-12,2011,12,Dec,Dec 2011,Q4,2011-12,12,Mon,1
2011-12-13,2011,12,Dec,Dec 2011,Q4,2011-12,13,Tue,2
2011-12-14,2011,12,Dec,Dec 2011,Q4,2011-12,14,Wed,3
2011-12-15,2011,12,Dec,Dec 2011,Q4,2011-12,15,Thu,4
2011-12-16,2011,12,Dec,Dec 2011,Q4,2011-12,16,Fri,5
2011-12-17,2011,12,Dec,Dec 2011,Q4,2011-12,17,Sat,6
2011-12-18,2011,12,Dec,Dec 2011,Q4,2011-12,18,Sun,7
2011-12-19,2011,12,Dec,Dec 2011,Q4,2011-12,19,Mon,1
2011-12-20,2011,12,Dec,Dec 2011,Q4,2011-12,20,Tue,2
2011-12-21,2011,12,Dec,Dec 2011,Q4,2011-12,21,Wed,3
2011-12-22,2011,12,Dec,Dec 2011,Q4,2011-12,22,Thu,4
2011-12-23,2011,12,Dec,Dec 2011,Q4,2011-12,23,Fri,5
2011-12-24,2011,12,Dec,Dec 2011,Q4,2011-12,24,Sat,6
2011-12-25,2011,12,Dec,Dec 2011,Q4,2011-12,25,Sun,7
2011-12-26,2011,12,Dec,Dec 2011,Q4,2011-12,26,Mon,1
2011-12-27,2011,12,Dec,Dec 2011,Q4,2011-12,27,Tue,2
2011-12-28,2011,12,Dec,Dec 2011,Q4,2011-12,28,Wed,3
2011-12-29,2011,12,Dec,Dec 2011,Q4,2011-12,29,Thu,4
2011-12-30,2011,12,Dec,Dec 2011,Q4,2011-12,30,Fri,5
2011-12-31,2011,12,Dec,Dec 2011,Q4,2011-12,31,Sat,6
2012-01-01,2012,1,Jan,Jan 2012,Q1,2012-01,1,Sun,7
2012-01-02,2012,1,Jan,Jan 2012,Q1,2012-01,2,Mon,1
2012-01-03,2012,1,Jan,Jan 2012,Q1,2012-01,3,Tue,2
2012-01-04,2012,1,Jan,Jan 2012,Q1,2012-01,4,Wed,3
2012-01-05,2012,1,Jan,Jan 2012,Q1,2012-01,5,Thu,4
2012-01-06,2012,1,Jan,Jan 2012,Q1,2012-01,6,Fri,5
2012-01-07,2012,1,Jan,Jan 2012,Q1,2012-01,7,Sat,6
2012-01-08,2012,1,Jan,Jan 2012,Q1,2012-01,8,Sun,7
2012-01-09,2012,1,Jan,Jan 2012,Q1,2012-01,9,Mon,1
2012-01-10,2012,1,Jan,Jan 2012,Q1,2012-01,10,Tue,2
2012-01-11,2012,1,Jan,Jan 2012,Q1,2012-01,11,Wed,3
2012-01-12,2012,1,Jan,Jan 2012,Q1,2012-01,12,Thu,4
2012-01-13,2012,1,Jan,Jan 2012,Q1,2012-01,13,Fri,5
2012-01-14,2012,1,Jan,Jan 2012,Q1,2012-01,14,Sat,6
2012-01-15,2012,1,Jan,Jan 2012,Q1,2012-01,15,Sun,7
2012-01-16,2012,1,Jan,Jan 2012,Q1,2012-01,16,Mon,1
2012-01-17,2012,1,Jan,Jan 2012,Q1,2012-01,17,Tue,2
2012-01-18,2012,1,Jan,Jan 2012,Q1,2012-01,18,Wed,3
2012-01-19,2012,1,Jan,Jan 2012,Q1,2012-01,19,Thu,4
2012-01-20,2012,1,Jan,Jan 2012,Q1,2012-01,20,Fri,5
2012-01-21,2012,1,Jan,Jan 2012,Q1,2012-01,21,Sat,6
2012-01-22,2012,1,Jan,Jan 2012,Q1,2012-01,22,Sun,7
2012-01-23,2012,1,Jan,Jan 2012,Q1,2012-01,23,Mon,1
2012-01-24,2012,1,Jan,Jan 2012,Q1,2012-01,24,Tue,2
2012-01-25,2012,1,Jan,Jan 2012,Q1,2012-01,25,Wed,3
2012-01-26,2012,1,Jan,Jan 2012,Q1,2012-01,26,Thu,4
2012-01-27,2012,1,Jan,Jan 2012,Q1,2012-01,27,Fri,5
2012-01-28,2012,1,Jan,Jan 2012,Q1,2012-01,28,Sat,6
2012-01-29,2012,1,Jan,Jan 2012,Q1,2012-01,29,Sun,7
2012-01-30,2012,1,Jan,Jan 2012,Q1,2012-01,30,Mon,1
2012-01-31,2012,1,Jan,Jan 2012,Q1,2012-01,31,Tue,2
2012-02-01,2012,2,Feb,Feb 2012,Q1,2012-02,1,Wed,3
2012-02-02,2012,2,Feb,Feb 2012,Q1,2012-02,2,Thu,4
2012-02-03,2012,2,Feb,Feb 2012,Q1,2012-02,3,Fri,5
2012-02-04,2012,2,Feb,Feb 2012,Q1,2012-02,4,Sat,6
2012-02-05,2012,2,Feb,Feb 2012,Q1,2012-02,5,Sun,7
2012-02-06,2012,2,Feb,Feb 2012,Q1,2012-02,6,Mon,1
2012-02-07,2012,2,Feb,Feb 2012,Q1,2012-02,7,Tue,2
2012-02-08,2012,2,Feb,Feb 2012,Q1,2012-02,8,Wed,3
2012-02-09,2012,2,Feb,Feb 2012,Q1,2012-02,9,Thu,4
2012-02-10,2012,2,Feb,Feb 2012,Q1,2012-02,10,Fri,5
2012-02-11,2012,2,Feb,Feb 2012,Q1,2012-02,11,Sat,6
2012-02-12,2012,2,Feb,Feb 2012,Q1,2012-02,12,Sun,7
2012-02-13,2012,2,Feb,Feb 2012,Q1,2012-02,13,Mon,1
2012-02-14,2012,2,Feb,Feb 2012,Q1,2012-02,14,Tue,2
2012-02-15,2012,2,Feb,Feb 2012,Q1,2012-02,15,Wed,3
2012-02-16,2012,2,Feb,Feb 2012,Q1,2012-02,16,Thu,4
2012-02-17,2012,2,Feb,Feb 2012,Q1,2012-02,17,Fri,5
2012-02-18,2012,2,Feb,Feb 2012,Q1,2012-02,18,Sat,6
2012-02-19,2012,2,Feb,Feb 2012,Q1,2012-02,19,Sun,7
2012-02-20,2012,2,Feb,Feb 2012,Q1,2012-02,20,Mon,1
2012-02-21,2012,2,Feb,Feb 2012,Q1,2012-02,21,Tue,2
2012-02-22,2012,2,Feb,Feb 2012,Q1,2012-02,22,Wed,3
2012-02-23,2012,2,Feb,Feb 2012,Q1,2012-02,23,Thu,4
2012-02-24,2012,2,Feb,Feb 2012,Q1,2012-02,24,Fri,5
2012-02-25,2012,2,Feb,Feb 2012,Q1,2012-02,25,Sat,6
2012-02-26,2012,2,Feb,Feb 2012,Q1,2012-02,26,Sun,7
2012-02-27,2012,2,Feb,Feb 2012,Q1,2012-02,27,Mon,1
2012-02-28,2012,2,Feb,Feb 2012,Q1,2012-02,28,Tue,2
2012-02-29,2012,2,Feb,Feb 2012,Q1,2012-02,29,Wed,3
2012-03-01,2012,3,Mar,Mar 2012,Q1,2012-03,1,Thu,4
2012-03-02,2012,3,Mar,Mar 2012,Q1,2012-03,2,Fri,5
2012-03-03,2012,3,Mar,Mar 2012,Q1,2012-03,3,Sat,6
2012-03-04,2012,3,Mar,Mar 2012,Q1,2012-03,4,Sun,7
2012-03-05,2012,3,Mar,Mar 2012,Q1,2012-03,5,Mon,1
2012-03-06,2012,3,Mar,Mar 2012,Q1,2012-03,6,Tue,2
2012-03-07,2012,3,Mar,Mar 2012,Q1,2012-03,7,Wed,3
2012-03-08,2012,3,Mar,Mar 2012,Q1,2012-03,8,Thu,4
2012-03-09,2012,3,Mar,Mar 2012,Q1,2012-03,9,Fri,5
2012-03-10,2012,3,Mar,Mar 2012,Q1,2012-03,10,Sat,6
2012-03-11,2012,3,Mar,Mar 2012,Q1,2012-03,11,Sun,7
2012-03-12,2012,3,Mar,Mar 2012,Q1,2012-03,12,Mon,1
2012-03-13,2012,3,Mar,Mar 2012,Q1,2012-03,13,Tue,2
2012-03-14,2012,3,Mar,Mar 2012,Q1,2012-03,14,Wed,3
2012-03-15,2012,3,Mar,Mar 2012,Q1,2012-03,15,Thu,4
2012-03-16,2012,3,Mar,Mar 2012,Q1,2012-03,16,Fri,5
2012-03-17,2012,3,Mar,Mar 2012,Q1,2012-03,17,Sat,6
2012-03-18,2012,3,Mar,Mar 2012,Q1,2012-03,18,Sun,7
2012-03-19,2012,3,Mar,Mar 2012,Q1,2012-03,19,Mon,1
2012-03-20,2012,3,Mar,Mar 2012,Q1,2012-03,20,Tue,2
2012-03-21,2012,3,Mar,Mar 2012,Q1,2012-03,21,Wed,3
2012-03-22,2012,3,Mar,Mar 2012,Q1,2012-03,22,Thu,4
2012-03-23,2012,3,Mar,Mar 2012,Q1,2012-03,23,Fri,5
2012-03-24,2012,3,Mar,Mar 2012,Q1,2012-03,24,Sat,6
2012-03-25,2012,3,Mar,Mar 2012,Q1,2012-03,25,Sun,7
2012-03-26,2012,3,Mar,Mar 2012,Q1,2012-03,26,Mon,1
2012-03-27,2012,3,Mar,Mar 2012,Q1,2012-03,27,Tue,2
2012-03-28,2012,3,Mar,Mar 2012,Q1,2012-03,28,Wed,3
2012-03-29,2012,3,Mar,Mar 2012,Q1,2012-03,29,Thu,4
2012-03-30,2012,3,Mar,Mar 2012,Q1,2012-03,30,Fri,5
2012-03-31,2012,3,Mar,Mar 2012,Q1,2012-03,31,Sat,6
2012-04-01,2012,4,Apr,Apr 2012,Q2,2012-04,1,Sun,7
2012-04-02,2012,4,Apr,Apr 2012,Q2,2012-04,2,Mon,1
2012-04-03,2012,4,Apr,Apr 2012,Q2,2012-04,3,Tue,2
2012-04-04,2012,4,Apr,Apr 2012,Q2,2012-04,4,Wed,3
2012-04-05,2012,4,Apr,Apr 2012,Q2,2012-04,5,Thu,4
2012-04-06,2012,4,Apr,Apr 2012,Q2,2012-04,6,Fri,5
2012-04-07,2012,4,Apr,Apr 2012,Q2,2012-04,7,Sat,6
2012-04-08,2012,4,Apr,Apr 2012,Q2,2012-04,8,Sun,7
2012-04-09,2012,4,Apr,Apr 2012,Q2,2012-04,9,Mon,1
2012-04-10,2012,4,Apr,Apr 2012,Q2,2012-04,10,Tue,2
2012-04-11,2012,4,Apr,Apr 2012,Q2,2012-04,11,Wed,3
2012-04-12,2012,4,Apr,Apr 2012,Q2,2012-04,12,Thu,4
2012-04-13,2012,4,Apr,Apr 2012,Q2,2012-04,13,Fri,5
2012-04-14,2012,4,Apr,Apr 2012,Q2,2012-04,14,Sat,6
2012-04-15,2012,4,Apr,Apr 2012,Q2,2012-04,15,Sun,7
2012-04-16,2012,4,Apr,Apr 2012,Q2,2012-04,16,Mon,1
2012-04-17,2012,4,Apr,Apr 2012,Q2,2012-04,17,Tue,2
2012-04-18,2012,4,Apr,Apr 2012,Q2,2012-04,18,Wed,3
2012-04-19,2012,4,Apr,Apr 2012,Q2,2012-04,19,Thu,4
2012-04-20,2012,4,Apr,Apr 2012,Q2,2012-04,20,Fri,5
2012-04-21,2012,4,Apr,Apr 2012,Q2,2012-04,21,Sat,6
2012-04-22,2012,4,Apr,Apr 2012,Q2,2012-04,22,Sun,7
2012-04-23,2012,4,Apr,Apr 2012,Q2,2012-04,23,Mon,1
2012-04-24,2012,4,Apr,Apr 2012,Q2,2012-04,24,Tue,2
2012-04-25,2012,4,Apr,Apr 2012,Q2,2012-04,25,Wed,3
2012-04-26,2012,4,Apr,Apr 2012,Q2,2012-04,26,Thu,4
2012-04-27,2012,4,Apr,Apr 2012,Q2,2012-04,27,Fri,5
2012-04-28,2012,4,Apr,Apr 2012,Q2,2012-04,28,Sat,6
2012-04-29,2012,4,Apr,Apr 2012,Q2,2012-04,29,Sun,7
2012-04-30,2012,4,Apr,Apr 2012,Q2,2012-04,30,Mon,1
2012-05-01,2012,5,May,May 2012,Q2,2012-05,1,Tue,2
2012-05-02,2012,5,May,May 2012,Q2,2012-05,2,Wed,3
2012-05-03,2012,5,May,May 2012,Q2,2012-05,3,Thu,4
2012-05-04,2012,5,May,May 2012,Q2,2012-05,4,Fri,5
2012-05-05,2012,5,May,May 2012,Q2,2012-05,5,Sat,6
2012-05-06,2012,5,May,May 2012,Q2,2012-05,6,Sun,7
2012-05-07,2012,5,May,May 2012,Q2,2012-05,7,Mon,1
2012-05-08,2012,5,May,May 2012,Q2,2012-05,8,Tue,2
2012-05-09,2012,5,May,May 2012,Q2,2012-05,9,Wed,3
2012-05-10,2012,5,May,May 2012,Q2,2012-05,10,Thu,4
2012-05-11,2012,5,May,May 2012,Q2,2012-05,11,Fri,5
2012-05-12,2012,5,May,May 2012,Q2,2012-05,12,Sat,6
2012-05-13,2012,5,May,May 2012,Q2,2012-05,13,Sun,7
2012-05-14,2012,5,May,May 2012,Q2,2012-05,14,Mon,1
2012-05-15,2012,5,May,May 2012,Q2,2012-05,15,Tue,2
2012-05-16,2012,5,May,May 2012,Q2,2012-05,16,Wed,3
2012-05-17,2012,5,May,May 2012,Q2,2012-05,17,Thu,4
2012-05-18,2012,5,May,May 2012,Q2,2012-05,18,Fri,5
2012-05-19,2012,5,May,May 2012,Q2,2012-05,19,Sat,6
2012-05-20,2012,5,May,May 2012,Q2,2012-05,20,Sun,7
2012-05-21,2012,5,May,May 2012,Q2,2012-05,21,Mon,1
2012-05-22,2012,5,May,May 2012,Q2,2012-05,22,Tue,2
2012-05-23,2012,5,May,May 2012,Q2,2012-05,23,Wed,3
2012-05-24,2012,5,May,May 2012,Q2,2012-05,24,Thu,4
2012-05-25,2012,5,May,May 2012,Q2,2012-05,25,Fri,5
2012-05-26,2012,5,May,May 2012,Q2,2012-05,26,Sat,6
2012-05-27,2012,5,May,May 2012,Q2,2012-05,27,Sun,7
2012-05-28,2012,5,May,May 2012,Q2,2012-05,28,Mon,1
2012-05-29,2012,5,May,May 2012,Q2,2012-05,29,Tue,2
2012-05-30,2012,5,May,May 2012,Q2,2012-05,30,Wed,3
2012-05-31,2012,5,May,May 2012,Q2,2012-05,31,Thu,4
2012-06-01,2012,6,Jun,Jun 2012,Q2,2012-06,1,Fri,5
2012-06-02,2012,6,Jun,Jun 2012,Q2,2012-06,2,Sat,6
2012-06-03,2012,6,Jun,Jun 2012,Q2,2012-06,3,Sun,7
2012-06-04,2012,6,Jun,Jun 2012,Q2,2012-06,4,Mon,1
2012-06-05,2012,6,Jun,Jun 2012,Q2,2012-06,5,Tue,2
2012-06-06,2012,6,Jun,Jun 2012,Q2,2012-06,6,Wed,3
2012-06-07,2012,6,Jun,Jun 2012,Q2,2012-06,7,Thu,4
2012-06-08,2012,6,Jun,Jun 2012,Q2,2012-06,8,Fri,5
2012-06-09,2012,6,Jun,Jun 2012,Q2,2012-06,9,Sat,6
2012-06-10,2012,6,Jun,Jun 2012,Q2,2012-06,10,Sun,7
2012-06-11,2012,6,Jun,Jun 2012,Q2,2012-06,11,Mon,1
2012-06-12,2012,6,Jun,Jun 2012,Q2,2012-06,12,Tue,2
2012-06-13,2012,6,Jun,Jun 2012,Q2,2012-06,13,Wed,3
2012-06-14,2012,6,Jun,Jun 2012,Q2,2012-06,14,Thu,4
2012-06-15,2012,6,Jun,Jun 2012,Q2,2012-06,15,Fri,5
2012-06-16,2012,6,Jun,Jun 2012,Q2,2012-06,16,Sat,6
2012-06-17,2012,6,Jun,Jun 2012,Q2,2012-06,17,Sun,7
2012-06-18,2012,6,Jun,Jun 2012,Q2,2012-06,18,Mon,1
2012-06-19,2012,6,Jun,Jun 2012,Q2,2012-06,19,Tue,2
2012-06-20,2012,6,Jun,Jun 2012,Q2,2012-06,20,Wed,3
2012-06-21,2012,6,Jun,Jun 2012,Q2,2012-06,21,Thu,4
2012-06-22,2012,6,Jun,Jun 2012,Q2,2012-06,22,Fri,5
2012-06-23,2012,6,Jun,Jun 2012,Q2,2012-06,23,Sat,6
2012-06-24,2012,6,Jun,Jun 2012,Q2,2012-06,24,Sun,7
2012-06-25,2012,6,Jun,Jun 2012,Q2,2012-06,25,Mon,1
2012-06-26,2012,6,Jun,Jun 2012,Q2,2012-06,26,Tue,2
2012-06-27,2012,6,Jun,Jun 2012,Q2,2012-06,27,Wed,3
2012-06-28,2012,6,Jun,Jun 2012,Q2,2012-06,28,Thu,4
2012-06-29,2012,6,Jun,Jun 2012,Q2,2012-06,29,Fri,5
2012-06-30,2012,6,Jun,Jun 2012,Q2,2012-06,30,Sat,6
2012-07-01,2012,7,Jul,Jul 2012,Q3,2012-07,1,Sun,7
2012-07-02,2012,7,Jul,Jul 2012,Q3,2012-07,2,Mon,1
2012-07-03,2012,7,Jul,Jul 2012,Q3,2012-07,3,Tue,2
2012-07-04,2012,7,Jul,Jul 2012,Q3,2012-07,4,Wed,3
2012-07-05,2012,7,Jul,Jul 2012,Q3,2012-07,5,Thu,4
2012-07-06,2012,7,Jul,Jul 2012,Q3,2012-07,6,Fri,5
2012-07-07,2012,7,Jul,Jul 2012,Q3,2012-07,7,Sat,6
2012-07-08,2012,7,Jul,Jul 2012,Q3,2012-07,8,Sun,7
2012-07-09,2012,7,Jul,Jul 2012,Q3,2012-07,9,Mon,1
2012-07-10,2012,7,Jul,Jul 2012,Q3,2012-07,10,Tue,2
2012-07-11,2012,7,Jul,Jul 2012,Q3,2012-07,11,Wed,3
2012-07-12,2012,7,Jul,Jul 2012,Q3,2012-07,12,Thu,4
2012-07-13,2012,7,Jul,Jul 2012,Q3,2012-07,13,Fri,5
2012-07-14,2012,7,Jul,Jul 2012,Q3,2012-07,14,Sat,6
2012-07-15,2012,7,Jul,Jul 2012,Q3,2012-07,15,Sun,7
2012-07-16,2012,7,Jul,Jul 2012,Q3,2012-07,16,Mon,1
2012-07-17,2012,7,Jul,Jul 2012,Q3,2012-07,17,Tue,2
2012-07-18,2012,7,Jul,Jul 2012,Q3,2012-07,18,Wed,3
2012-07-19,2012,7,Jul,Jul 2012,Q3,2012-07,19,Thu,4
2012-07-20,2012,7,Jul,Jul 2012,Q3,2012-07,20,Fri,5
2012-07-21,2012,7,Jul,Jul 2012,Q3,2012-07,21,Sat,6
2012-07-22,2012,7,Jul,Jul 2012,Q3,2012-07,22,Sun,7
2012-07-23,2012,7,Jul,Jul 2012,Q3,2012-07,23,Mon,1
2012-07-24,2012,7,Jul,Jul 2012,Q3,2012-07,24,Tue,2
2012-07-25,2012,7,Jul,Jul 2012,Q3,2012-07,25,Wed,3
2012-07-26,2012,7,Jul,Jul 2012,Q3,2012-07,26,Thu,4
2012-07-27,2012,7,Jul,Jul 2012,Q3,2012-07,27,Fri,5
2012-07-28,2012,7,Jul,Jul 2012,Q3,2012-07,28,Sat,6
2012-07-29,2012,7,Jul,Jul 2012,Q3,2012-07,29,Sun,7
2012-07-30,2012,7,Jul,Jul 2012,Q3,2012-07,30,Mon,1
2012-07-31,2012,7,Jul,Jul 2012,Q3,2012-07,31,Tue,2
2012-08-01,2012,8,Aug,Aug 2012,Q3,2012-08,1,Wed,3
2012-08-02,2012,8,Aug,Aug 2012,Q3,2012-08,2,Thu,4
2012-08-03,2012,8,Aug,Aug 2012,Q3,2012-08,3,Fri,5
