SalesOrderNumber,SalesOrderLineNumber,ProductKey,CustomerKey,PromotionKey,CurrencyKey,SalesTerritoryKey,OrderDateKey,DueDateKey,ShipDateKey,OrderQuantity,UnitPrice,ExtendedAmount,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,CarrierTrackingNumber,CustomerPONumber
SO10676,4,49,35,1,1,1,20240623,20240626,20240628,2,800.9,1601.8,0.0,463.15,926.3,1601.8,132.15,49.08,TRK713302,PO699691
SO10676,1,58,47,4,2,4,20251118,20251126,20251121,1,52.24,52.24,7.84,23.3,23.3,44.4,3.66,1.76,TRK285844,PO241498
SO10676,1,51,77,1,1,1,20251115,20251121,20251121,2,7.37,14.74,0.0,2.07,4.14,14.74,1.22,0.29,TRK471942,PO732094
SO10677,3,3,127,3,1,3,20250303,20250308,20250306,2,2283.24,4566.48,456.65,1439.58,2879.16,4109.83,339.06,146.05,TRK645712,PO124583
SO10678,1,41,126,1,1,2,20240901,20240908,20240904,1,2407.41,2407.41,0.0,1425.74,1425.74,2407.41,198.61,56.5,TRK386089,PO886429
SO10679,2,11,118,1,4,6,20240513,20240516,20240519,1,1730.74,1730.74,0.0,980.12,980.12,1730.74,142.79,47.09,TRK592957,PO498476
SO10679,4,5,100,1,1,2,20250119,20250127,20250122,3,2172.52,6517.56,0.0,1294.67,3884.01,6517.56,537.7,222.21,TRK526974,PO841637
SO10680,4,17,88,2,1,2,20250719,20250725,20250723,1,543.13,543.13,27.16,333.47,333.47,515.97,42.57,9.52,TRK804441,PO188914
SO10681,2,66,82,1,1,1,20240511,20240515,20240513,1,63.0,63.0,0.0,25.09,25.09,63.0,5.2,0.77,TRK699689,PO940388
SO10682,4,12,61,1,4,6,20240114,20240122,20240121,1,1607.83,1607.83,0.0,897.63,897.63,1607.83,132.65,59.92,TRK761654,PO446974
SO10682,1,16,28,2,1,2,20240723,20240727,20240725,1,566.54,566.54,28.33,321.39,321.39,538.21,44.4,6.86,TRK554001,PO930045
SO10683,2,27,60,2,4,6,20250131,20250208,20250206,1,2351.92,2351.92,117.6,1624.05,1624.05,2234.32,184.33,57.82,TRK842640,PO619360
SO10684,2,61,48,2,1,3,20250829,20250901,20250902,2,51.06,102.12,5.11,22.14,44.28,97.01,8.0,1.51,TRK307324,PO376049
SO10685,2,70,37,4,2,4,20240506,20240510,20240508,4,36.49,145.96,21.89,13.17,52.68,124.07,10.24,1.94,TRK270313,PO513839
SO10685,1,53,76,1,1,2,20240811,20240820,20240814,4,47.17,188.68,0.0,22.5,90.0,188.68,15.57,6.55,TRK786651,PO816734
SO10686,4,37,65,1,2,4,20240305,20240315,20240308,1,829.09,829.09,0.0,471.59,471.59,829.09,68.4,30.74,TRK183835,PO806776
SO10686,1,2,115,1,1,3,20241122,20241130,20241128,3,2120.81,6362.43,0.0,1338.0,4014.0,6362.43,524.9,193.62,TRK696850,PO375185
SO10687,2,58,82,2,1,1,20250506,20250514,20250510,2,52.24,104.48,5.22,23.3,46.6,99.26,8.19,1.89,TRK339192,PO715754
SO10687,4,6,44,1,1,1,20250421,20250501,20250424,3,2100.96,6302.88,0.0,1401.2,4203.6,6302.88,519.99,237.64,TRK586144,PO586950
SO10687,4,20,116,2,1,3,20250129,20250207,20250130,1,3785.07,3785.07,189.25,2197.87,2197.87,3595.82,296.66,130.17,TRK762902,PO256640
SO10688,1,47,103,1,4,6,20251108,20251113,20251110,1,776.68,776.68,0.0,455.26,455.26,776.68,64.08,21.58,TRK117185,PO510299
SO10688,3,20,121,1,4,6,20240123,20240202,20240127,1,3785.07,3785.07,0.0,2197.87,2197.87,3785.07,312.27,55.83,TRK338801,PO299172
SO10688,1,64,125,1,1,2,20240612,20240622,20240618,3,45.23,135.69,0.0,23.51,70.53,135.69,11.19,1.6,TRK438986,PO840319
SO10688,2,38,123,1,1,1,20250521,20250527,20250525,1,2443.29,2443.29,0.0,1457.25,1457.25,2443.29,201.57,60.39,TRK455027,PO761084
SO10688,2,55,80,1,4,6,20240512,20240519,20240515,4,48.64,194.56,0.0,23.6,94.4,194.56,16.05,6.18,TRK487519,PO692789
SO10688,3,9,122,1,1,2,20250303,20250309,20250305,1,1576.2,1576.2,0.0,963.57,963.57,1576.2,130.04,60.43,TRK764662,PO599318
SO10689,2,44,72,2,1,2,20240718,20240723,20240721,2,801.07,1602.14,80.11,461.7,923.4,1522.03,125.57,50.91,TRK842501,PO721632
SO10690,2,32,61,1,4,6,20240120,20240128,20240125,2,789.13,1578.26,0.0,500.36,1000.72,1578.26,130.21,57.48,TRK753899,PO437279
SO10691,3,68,21,1,4,6,20240929,20241003,20241003,3,32.68,98.04,0.0,13.97,41.91,98.04,8.09,2.13,TRK846489,PO250033
SO10692,2,8,94,1,4,6,20251010,20251013,20251013,2,1689.57,3379.14,0.0,956.83,1913.66,3379.14,278.78,69.9,TRK921752,PO386007
SO10693,1,63,82,1,1,1,20250703,20250709,20250710,2,45.08,90.16,0.0,21.38,42.76,90.16,7.44,3.09,TRK409979,PO869046
SO10693,1,25,16,2,4,6,20241016,20241022,20241023,2,2496.04,4992.08,249.6,1485.17,2970.34,4742.48,391.25,100.92,TRK412661,PO373665
SO10693,2,19,53,1,1,1,20251029,20251107,20251030,1,3766.58,3766.58,0.0,2212.17,2212.17,3766.58,310.74,79.32,TRK568383,PO756293
SO10694,4,21,98,1,1,3,20241117,20241121,20241120,2,3695.11,7390.22,0.0,2013.24,4026.48,7390.22,609.69,174.99,TRK398595,PO270814
SO10694,4,42,33,1,2,4,20241130,20241210,20241203,1,2416.26,2416.26,0.0,1576.33,1576.33,2416.26,199.34,34.44,TRK676850,PO126702
SO10695,1,42,112,1,4,6,20250919,20250922,20250925,2,2416.26,4832.52,0.0,1576.33,3152.66,4832.52,398.68,89.34,TRK636565,PO158572
SO10695,2,64,34,3,2,4,20240523,20240528,20240524,1,45.23,45.23,4.52,23.51,23.51,40.71,3.36,1.05,TRK196321,PO891317
SO10696,4,46,93,1,1,2,20241217,20241221,20241221,1,695.66,695.66,0.0,470.4,470.4,695.66,57.39,15.32,TRK772995,PO928090
SO10696,3,20,102,3,3,5,20240731,20240810,20240802,2,3785.07,7570.14,757.01,2197.87,4395.74,6813.13,562.08,91.69,TRK338442,PO350887
SO10696,2,4,15,1,2,4,20240818,20240828,20240819,1,2338.05,2338.05,0.0,1307.47,1307.47,2338.05,192.89,26.34,TRK244360,PO624900
SO10697,1,42,82,2,1,1,20251117,20251126,20251118,2,2416.26,4832.52,241.63,1576.33,3152.66,4590.89,378.75,116.18,TRK802170,PO849461
SO10698,1,9,107,1,4,6,20240206,20240212,20240208,1,1576.2,1576.2,0.0,963.57,963.57,1576.2,130.04,43.32,TRK709834,PO485999
SO10699,3,22,131,1,1,1,20250703,20250706,20250709,2,3422.23,6844.46,0.0,2097.84,4195.68,6844.46,564.67,221.27,TRK635696,PO507287
SO10699,4,26,41,1,3,5,20240719,20240727,20240722,2,2392.26,4784.52,0.0,1447.45,2894.9,4784.52,394.72,104.2,TRK130217,PO567186
SO10699,2,52,132,1,1,3,20240212,20240221,20240219,2,21.61,43.22,0.0,8.05,16.1,43.22,3.57,0.57,TRK309864,PO896665
SO10700,2,39,146,1,1,1,20250830,20250906,20250902,3,2542.13,7626.39,0.0,1472.24,4416.72,7626.39,629.18,182.37,TRK694381,PO984539
SO10701,4,28,65,1,2,4,20240113,20240119,20240120,2,2500.86,5001.72,0.0,1544.51,3089.02,5001.72,412.64,77.16,TRK854914,PO507446
SO10702,2,59,84,1,3,5,20240618,20240628,20240622,3,47.42,142.26,0.0,22.49,67.47,142.26,11.74,3.82,TRK181447,PO746311
SO10703,2,1,28,1,1,2,20240112,20240119,20240113,1,2249.08,2249.08,0.0,1293.6,1293.6,2249.08,185.55,42.97,TRK201955,PO156138
SO10703,3,28,95,1,3,5,20250309,20250317,20250310,3,2500.86,7502.58,0.0,1544.51,4633.53,7502.58,618.96,138.04,TRK907868,PO136692
SO10703,1,39,31,1,2,4,20240728,20240801,20240803,1,2542.13,2542.13,0.0,1472.24,1472.24,2542.13,209.73,82.18,TRK599651,PO283061
SO10704,1,15,4,2,3,5,20250411,20250418,20250414,1,570.02,570.02,28.5,315.14,315.14,541.52,44.68,5.78,TRK866964,PO825406
SO10704,4,28,40,1,3,5,20250121,20250124,20250122,1,2500.86,2500.86,0.0,1544.51,1544.51,2500.86,206.32,62.33,TRK283524,PO113913
SO10704,1,6,148,1,2,4,20241014,20241021,20241020,3,2100.96,6302.88,0.0,1401.2,4203.6,6302.88,519.99,153.63,TRK803848,PO385173
SO10704,4,31,49,1,4,6,20240102,20240105,20240109,3,843.25,2529.75,0.0,496.89,1490.67,2529.75,208.7,68.04,TRK930434,PO342767
SO10705,3,37,13,1,1,1,20250111,20250121,20250118,1,829.09,829.09,0.0,471.59,471.59,829.09,68.4,20.04,TRK861474,PO677790
SO10706,3,19,139,2,4,6,20241221,20241230,20241223,1,3766.58,3766.58,188.33,2212.17,2212.17,3578.25,295.21,98.07,TRK904586,PO406655
SO10706,3,64,38,1,1,1,20250103,20250112,20250104,5,45.23,226.15,0.0,23.51,117.55,226.15,18.66,6.35,TRK476091,PO776818
SO10706,2,58,120,3,2,4,20240617,20240620,20240620,4,52.24,208.96,20.9,23.3,93.2,188.06,15.51,4.74,TRK727879,PO458245
SO10706,1,21,139,1,4,6,20240729,20240807,20240730,2,3695.11,7390.22,0.0,2013.24,4026.48,7390.22,609.69,256.47,TRK644807,PO208858
SO10706,3,1,148,3,2,4,20251111,20251116,20251117,1,2249.08,2249.08,224.91,1293.6,1293.6,2024.17,166.99,34.01,TRK612942,PO222600
SO10706,1,48,84,3,3,5,20250619,20250628,20250621,2,690.18,1380.36,138.04,452.27,904.54,1242.32,102.49,33.93,TRK336783,PO771580
SO10706,4,20,117,3,3,5,20240711,20240714,20240718,3,3785.07,11355.21,1135.52,2197.87,6593.61,10219.69,843.12,399.37,TRK251367,PO175714
SO10707,3,31,79,1,1,3,20240802,20240806,20240809,2,843.25,1686.5,0.0,496.89,993.78,1686.5,139.14,26.53,TRK226956,PO317146
SO10708,3,10,48,1,1,3,20240501,20240510,20240504,1,1731.69,1731.69,0.0,874.99,874.99,1731.69,142.86,51.69,TRK459839,PO506582
SO10709,4,27,96,1,1,3,20250826,20250905,20250901,1,2351.92,2351.92,0.0,1624.05,1624.05,2351.92,194.03,66.9,TRK133049,PO624282
SO10710,3,45,82,1,1,1,20250429,20250508,20250506,1,693.43,693.43,0.0,427.6,427.6,693.43,57.21,18.15,TRK818115,PO614125
SO10711,1,49,7,4,1,1,20240329,20240408,20240401,1,800.9,800.9,120.13,463.15,463.15,680.77,56.16,17.91,TRK576773,PO498302
SO10711,4,31,87,4,1,2,20240205,20240213,20240208,2,843.25,1686.5,252.97,496.89,993.78,1433.53,118.27,38.1,TRK327074,PO743529
SO10712,4,13,106,1,2,4,20250830,20250902,20250904,1,579.5,579.5,0.0,301.9,301.9,579.5,47.81,13.52,TRK388086,PO830994
SO10713,2,50,145,1,1,3,20240219,20240226,20240224,4,37.64,150.56,0.0,13.75,55.0,150.56,12.42,2.04,TRK573668,PO407641
SO10713,2,6,42,1,3,5,20250312,20250316,20250318,1,2100.96,2100.96,0.0,1401.2,1401.2,2100.96,173.33,30.77,TRK605566,PO609867
SO10714,2,1,64,2,3,5,20251031,20251105,20251107,2,2249.08,4498.16,224.91,1293.6,2587.2,4273.25,352.54,91.03,TRK456589,PO816212
SO10714,1,64,150,2,1,3,20240428,20240502,20240430,2,45.23,90.46,4.52,23.51,47.02,85.94,7.09,1.22,TRK559378,PO620246
SO10715,4,56,94,2,4,6,20250112,20250116,20250116,1,51.95,51.95,2.6,21.17,21.17,49.35,4.07,1.19,TRK170190,PO168341
SO10716,2,34,23,1,1,1,20250214,20250220,20250216,3,748.1,2244.3,0.0,449.62,1348.86,2244.3,185.15,30.59,TRK796926,PO306063
SO10717,1,70,115,1,1,3,20250504,20250508,20250511,2,36.49,72.98,0.0,13.17,26.34,72.98,6.02,2.17,TRK686852,PO141686
SO10717,1,26,60,1,4,6,20250204,20250207,20250207,1,2392.26,2392.26,0.0,1447.45,1447.45,2392.26,197.36,28.23,TRK650044,PO798258
SO10717,2,68,69,1,4,6,20240520,20240528,20240522,1,32.68,32.68,0.0,13.97,13.97,32.68,2.7,1.17,TRK796292,PO597821
SO10717,2,62,123,1,1,1,20250201,20250205,20250203,2,51.18,102.36,0.0,22.11,44.22,102.36,8.44,3.07,TRK897460,PO171296
SO10717,3,66,123,1,1,1,20240909,20240918,20240916,1,63.0,63.0,0.0,25.09,25.09,63.0,5.2,1.81,TRK526132,PO162571
SO10718,4,6,111,2,4,6,20240129,20240204,20240204,1,2100.96,2100.96,105.05,1401.2,1401.2,1995.91,164.66,63.46,TRK735894,PO977000
SO10719,2,17,58,1,2,4,20250605,20250614,20250611,2,543.13,1086.26,0.0,333.47,666.94,1086.26,89.62,39.27,TRK728074,PO646579
SO10719,2,64,74,1,3,5,20240201,20240210,20240202,1,45.23,45.23,0.0,23.51,23.51,45.23,3.73,1.21,TRK910463,PO772556
SO10720,3,48,11,1,3,5,20250420,20250428,20250423,1,690.18,690.18,0.0,452.27,452.27,690.18,56.94,24.22,TRK996929,PO592738
SO10720,3,63,131,2,1,1,20250826,20250831,20250830,3,45.08,135.24,6.76,21.38,64.14,128.48,10.6,2.58,TRK658617,PO642111
SO10721,3,33,17,1,3,5,20241004,20241011,20241009,3,824.9,2474.7,0.0,507.46,1522.38,2474.7,204.16,62.87,TRK351044,PO693509
SO10722,2,45,49,1,4,6,20241209,20241218,20241212,1,693.43,693.43,0.0,427.6,427.6,693.43,57.21,12.42,TRK905635,PO742833
SO10723,2,38,36,1,1,1,20250105,20250113,20250107,1,2443.29,2443.29,0.0,1457.25,1457.25,2443.29,201.57,82.93,TRK222904,PO859790
SO10723,3,32,75,1,2,4,20251010,20251018,20251012,1,789.13,789.13,0.0,500.36,500.36,789.13,65.1,28.9,TRK357565,PO510654
SO10724,4,35,124,1,2,4,20241215,20241220,20241218,2,758.91,1517.82,0.0,467.94,935.88,1517.82,125.22,42.77,TRK952612,PO677433
SO10725,3,1,101,1,1,2,20240917,20240927,20240921,1,2249.08,2249.08,0.0,1293.6,1293.6,2249.08,185.55,85.56,TRK635946,PO695018
SO10726,3,26,108,1,2,4,20250313,20250323,20250318,1,2392.26,2392.26,0.0,1447.45,1447.45,2392.26,197.36,31.68,TRK225246,PO246514
SO10727,3,16,47,2,2,4,20240225,20240228,20240303,1,566.54,566.54,28.33,321.39,321.39,538.21,44.4,6.52,TRK233611,PO921947
SO10727,3,55,25,1,4,6,20251107,20251110,20251108,2,48.64,97.28,0.0,23.6,47.2,97.28,8.03,1.3,TRK397992,PO550680
SO10728,1,30,62,1,1,3,20250807,20250814,20250812,1,739.88,739.88,0.0,476.63,476.63,739.88,61.04,15.25,TRK680607,PO712494
SO10728,1,29,82,2,1,1,20250127,20250202,20250201,1,740.85,740.85,37.04,503.82,503.82,703.81,58.06,20.05,TRK698988,PO876424
SO10729,2,63,70,1,1,1,20250220,20250226,20250222,1,45.08,45.08,0.0,21.38,21.38,45.08,3.72,1.07,TRK331044,PO393046
SO10730,1,1,28,1,1,2,20250321,20250330,20250325,1,2249.08,2249.08,0.0,1293.6,1293.6,2249.08,185.55,36.89,TRK528379,PO847031
SO10731,4,57,114,2,4,6,20250128,20250206,20250129,2,49.0,98.0,4.9,20.87,41.74,93.1,7.68,2.44,TRK557861,PO927942
SO10732,2,44,135,1,1,1,20250603,20250612,20250610,1,801.07,801.07,0.0,461.7,461.7,801.07,66.09,18.64,TRK837627,PO181114
SO10732,2,22,97,1,1,1,20241117,20241125,20241121,2,3422.23,6844.46,0.0,2097.84,4195.68,6844.46,564.67,124.74,TRK497875,PO729602
SO10733,3,4,121,3,4,6,20240906,20240910,20240910,3,2338.05,7014.15,701.41,1307.47,3922.41,6312.74,520.8,198.17,TRK476984,PO499476
SO10734,3,63,6,2,1,2,20250310,20250314,20250314,3,45.08,135.24,6.76,21.38,64.14,128.48,10.6,2.27,TRK372482,PO601775
SO10735,1,22,41,3,3,5,20251022,20251028,20251029,1,3422.23,3422.23,342.22,2097.84,2097.84,3080.01,254.1,34.15,TRK897662,PO339683
SO10735,4,21,24,1,4,6,20250720,20250723,20250723,1,3695.11,3695.11,0.0,2013.24,2013.24,3695.11,304.85,45.74,TRK256268,PO407393
SO10736,2,56,37,3,2,4,20240709,20240715,20240713,2,51.95,103.9,10.39,21.17,42.34,93.51,7.71,1.81,TRK196753,PO751107
SO10736,1,23,14,1,1,3,20250309,20250314,20250311,1,2278.75,2278.75,0.0,1453.1,1453.1,2278.75,188.0,23.96,TRK170655,PO910377
SO10737,2,35,26,1,3,5,20250418,20250426,20250424,1,758.91,758.91,0.0,467.94,467.94,758.91,62.61,11.66,TRK357579,PO925133
SO10738,2,42,3,2,1,1,20250609,20250612,20250614,1,2416.26,2416.26,120.81,1576.33,1576.33,2295.45,189.37,57.7,TRK275113,PO150692
SO10739,4,20,121,1,4,6,20250915,20250923,20250920,1,3785.07,3785.07,0.0,2197.87,2197.87,3785.07,312.27,126.78,TRK283652,PO844708
SO10740,4,32,29,1,1,1,20240213,20240217,20240217,1,789.13,789.13,0.0,500.36,500.36,789.13,65.1,11.11,TRK810436,PO890897
SO10741,4,70,102,1,3,5,20250621,20250701,20250627,5,36.49,182.45,0.0,13.17,65.85,182.45,15.05,6.99,TRK888142,PO363643
SO10742,3,53,135,1,1,1,20250526,20250531,20250602,2,47.17,94.34,0.0,22.5,45.0,94.34,7.78,1.05,TRK982844,PO412939
SO10742,2,53,30,1,2,4,20250117,20250120,20250120,3,47.17,141.51,0.0,22.5,67.5,141.51,11.67,3.48,TRK556694,PO912721
SO10743,2,58,38,2,1,1,20240523,20240530,20240527,4,52.24,208.96,10.45,23.3,93.2,198.51,16.38,3.44,TRK560352,PO365205
SO10743,2,52,125,2,1,2,20250115,20250121,20250119,3,21.61,64.83,3.24,8.05,24.15,61.59,5.08,0.86,TRK252607,PO771112
